Customer ID,Gender,Age,Category,Unit Price,Quantity,Sales,Shipping Fee,Shipping Status,Order Date,Product_ID,Brand,Discount,Cost_Price,Stock_Keeping_Unit (SKU),Supplier_ID,Sales_Channel,Customer_Segment,Current_Stock_Level,Reorder_Level,Reorder_Quantity,Lead_Time,Stock_Out_Days,Warehouse_ID,Supplier_Lead_Time_Variability,Customer_Loyalty_Score,Return_Rate,Competitor_Price,Advertising_Spend,Weather_Conditions,Holiday_Flag,Shipping_Time,Delivery_Time,Order_Fulfillment_Rate,Logistics_Cost,Order_Cancellation_Rate,Fraudulent_Orders,Unexpected_Demand_Spike,Supplier_Delays,Customer_Complaints,Product_Return_Waste,Carbon_Emissions_Per_Order,Sustainable_Packaging_Flag,Product,State,City,Postal_Code,Delivery_Address,Calculated Sales,Year,Month,Weekday,Quarter,Last_Month_Sales,Stockout_Risk,Profit Margin,Fulfillment_Efficiency,Delivery_Delay,Unexpected_Demand_Spike_Flag,Supplier_Performance_Score,Customer_Satisfaction_Score,Loyalty_Segment,Logistics_Efficiency_Score,Sustainability_Score,Price_Competitiveness,Is_Cheaper_Than_Competitor,Ad_Efficiency
CUST0080,Female,51.0,Bottoms,100.0,1,100,19.84,Delivered,2019-01-06,PID00983,Nike,41.63,89.48,SKU000936,SUP002,Marketplace,Professionals,328,27,44,4,4,WH002,1,52,2.18,45.57,8930,Cloudy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,81.53,266,6.13,0,0,2,17,94.36,59.322,1,Joggers,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",100.0,2019,1,6,1,,3.28,-9185.48,75.4,0,0,97,63.82,Medium,30.65037593984962,145.64,54.43,0,0.0111982082866741
CUST0142,Female,32.0,Bottoms,50.0,5,250,10.39,In Transit,2021-03-14,PID00067,Gucci,45.23,246.61,SKU000830,SUP001,Marketplace,Families,196,38,61,12,2,WH002,0,86,4.49,57.13,9158,Rainy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,84.59,347,5.44,2,0,9,14,11.91,206.89199999999994,0,Cargo Pants,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",250.0,2021,3,6,1,200.0,0.784,-10488.05,79.15,-1,0,91,67.50999999999999,High,24.37752161383285,96.73,-7.130000000000003,1,0.0272985367984276
CUST0055,Male,45.0,Tops,50.0,1,50,11.27,Returned,2020-11-07,PID00504,Puma,26.33,1061.43,SKU000070,SUP002,Online,Students,26,42,36,2,3,WH003,3,65,3.88,111.57,3209,Rainy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000003,85.07,248,1.98,0,0,0,3,12.9,208.936,0,Tank Top,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",50.0,2020,11,5,4,150.0,0.52,-4468.43,83.08999999999999,-1,0,97,90.12,Medium,34.30241935483871,95.27,-61.56999999999999,1,0.015581177937052
CUST0118,Male,23.0,Footwear,50.0,1,50,16.34,In Transit,2022-08-21,PID00391,Prada,4.67,194.68,SKU000024,SUP003,Marketplace,Professionals,61,34,31,11,0,WH002,4,88,8.97,922.96,7165,Snowy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000007,89.06,308,2.83,1,1,0,12,78.78,203.14,0,Sneakers,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",50.0,2022,8,6,3,1200.0,1.22,-7617.68,86.23,0,1,96,67.03,High,28.915584415584416,99.41,-872.96,1,0.0069783670621074
CUST0162,Male,69.0,Bottoms,100.0,1,100,6.43,Returned,2021-06-12,PID00120,Adidas,24.36,42.99,SKU000800,SUP004,Marketplace,Professionals,328,33,76,10,4,WH003,0,48,7.56,870.72,4520,Snowy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000012,92.21,379,2.45,0,1,5,1,12.61,207.29799999999997,0,Joggers,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",100.0,2021,6,5,2,1500.0,3.28,-4841.99,89.75999999999999,0,1,95,90.44,Low,24.32981530343008,96.44,-770.72,1,0.0221238938053097
CUST0125,Female,46.0,Tops,30.0,4,120,5.71,Delivered,2024-01-03,PID00942,Prada,3.12,924.83,SKU000166,SUP002,Online,Students,341,8,38,6,4,WH003,3,2,4.24,100.81,5381,Rainy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,84.77,80,0.53,1,0,3,18,26.37,204.624,0,Oversized T-Shirt,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",120.0,2024,1,2,1,,2.841666666666667,-9040.32,84.24,0,0,94,59.76,Low,105.9625,98.35,-70.81,1,0.0223006876045344
CUST0159,Male,49.0,Bottoms,100.0,2,200,10.39,Returned,2023-10-26,PID00210,Under Armour,16.81,21.8,SKU000487,SUP002,Online,Professionals,483,14,65,10,2,WH001,1,67,2.07,2999.96,1632,Cloudy,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000011,86.37,215,6.01,1,0,2,9,20.25,57.96599999999999,1,Cargo Pants,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",200.0,2023,10,3,4,,2.415,-1690.6,80.36,0,0,97,79.93,Medium,40.17209302325582,147.9,-2899.96,1,0.1225490196078431
CUST0178,Male,44.0,Footwear,200.0,3,600,18.09,In Transit,2023-03-06,PID00567,Nike,28.27,65.64,SKU000655,SUP002,Offline,Families,165,42,76,5,4,WH002,1,35,5.39,49.14,2437,Snowy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000006,91.28,219,4.02,0,0,8,17,38.43,59.123999999999995,1,Sneakers,Telangana,Hyderabad,500001,"99, Banjara Hills, Hyderabad",600.0,2023,3,0,1,1500.0,0.275,-2252.92,87.26,0,0,91,60.61,Low,41.68036529680365,145.97,150.86,0,0.2462043496101764
CUST0016,Male,61.0,Footwear,800.0,2,1600,19.07,Delivered,2022-04-25,PID00602,Louis Vuitton,34.17,595.4,SKU000407,SUP002,Online,Professionals,346,44,34,8,2,WH002,0,18,1.4,53.3,5629,Snowy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,92.75,290,5.06,2,1,6,10,76.92,59.23199999999998,1,Sneakers,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",1600.0,2022,4,0,2,600.0,0.21625,-5509.8,87.69,-1,1,94,78.6,Low,31.98275862068965,145.79000000000002,746.7,0,0.2842423165748801
CUST0055,Female,45.0,Outerwear,200.0,2,400,10.82,Returned,2019-02-23,PID00596,Nike,25.98,1231.29,SKU000152,SUP004,Offline,Students,124,39,40,1,4,WH001,3,99,2.27,105.18,2697,Snowy,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,89.11,320,3.4,1,0,6,1,74.8,57.144000000000005,1,Denim Jacket,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",400.0,2019,2,5,1,1600.0,0.31,-5079.58,85.71,0,0,91,95.73,High,27.846875,149.26999999999998,94.82,0,0.1483129403040415
CUST0276,Male,66.0,Outerwear,30.0,1,30,11.36,In Transit,2019-05-15,PID00273,Nike,44.92,19.79,SKU000750,SUP002,Offline,Professionals,196,48,71,13,3,WH003,2,41,0.78,93.68,3456,Cloudy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000007,83.82,151,3.52,1,0,6,9,59.89,203.74199999999996,0,Denim Jacket,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",30.0,2019,5,2,2,1000.0,6.533333333333333,-3596.79,80.3,0,0,92,81.22,Low,55.50993377483443,98.98,-63.68000000000001,1,0.0086805555555555
CUST0133,Male,47.0,Tops,1500.0,1,1500,19.19,Delivered,2023-04-01,PID00126,Nike,28.71,75.73,SKU000602,SUP004,Marketplace,Families,290,7,84,5,3,WH001,0,28,6.09,58.74,1276,Snowy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,94.16,146,6.75,1,1,9,14,24.25,208.474,0,Oversized T-Shirt,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",1500.0,2023,4,5,2,,0.1933333333333333,2.269999999999982,87.41,0,1,91,65.91,Low,64.49315068493149,95.6,1441.26,0,1.1755485893416928
CUST0264,Female,49.0,Footwear,30.0,5,150,14.88,Delivered,2019-11-17,PID00097,Zara,9.96,19.13,SKU000808,SUP001,Online,Families,66,42,36,12,4,WH003,2,38,9.98,27.26,5155,Sunny,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000001,86.81,420,4.39,2,0,5,13,55.6,205.002,0,Sneakers,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",150.0,2019,11,6,4,200.0,0.44,-5520.65,82.42,-1,0,93,64.02,Low,20.66904761904762,98.08,2.7399999999999984,0,0.02909796314258
CUST0080,Female,51.0,Tops,100.0,1,100,19.84,Delivered,2022-08-01,PID00250,Levi's,49.51,35.47,SKU000101,SUP002,Marketplace,Families,332,28,71,4,1,WH002,0,50,9.66,109.13,6231,Cloudy,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000002,86.72,384,0.17,0,0,1,1,97.03,58.70399999999998,1,Crop Top,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",100.0,2022,8,0,3,,3.32,-6550.47,86.55,-1,0,99,88.34,Low,22.58333333333333,146.67000000000002,-9.129999999999995,1,0.0160487883164821
CUST0146,Female,47.0,Tops,1500.0,3,4500,8.87,Delivered,2022-03-26,PID00518,Gucci,16.53,19.17,SKU000731,SUP001,Marketplace,Students,217,25,77,11,4,WH002,0,37,1.67,35.79,6242,Rainy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000013,97.64,427,9.16,0,1,2,2,66.5,57.75,1,Tank Top,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",4500.0,2022,3,5,1,600.0,0.0482222222222222,-2226.51,88.48,0,1,98,94.33,Low,22.866510538641684,148.26,1464.21,0,0.7209227811598846
CUST0044,Male,30.0,Outerwear,30.0,5,150,16.62,Returned,2021-10-17,PID00726,Levi's,21.1,991.97,SKU000668,SUP004,Offline,Families,227,38,59,10,0,WH003,2,4,8.36,1689.94,3924,Snowy,0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,82.66,132,5.96,1,1,0,8,86.59,58.21799999999998,1,Hoodie,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",150.0,2021,10,6,4,1500.0,1.5133333333333334,-8865.85,76.7,-1,1,98,75.64,Low,62.621212121212125,147.48000000000002,-1659.94,1,0.0382262996941896
CUST0066,Male,37.0,Footwear,30.0,3,90,13.86,Delivered,2022-11-04,PID00256,Adidas,25.38,266.45,SKU000502,SUP004,Marketplace,Professionals,108,25,56,9,0,WH003,0,47,7.8,740.28,7644,Sunny,0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000013,96.03,402,7.67,0,0,6,10,8.94,204.624,0,Sneakers,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",90.0,2022,11,4,4,4500.0,1.2,-8755.35,88.36,0,0,94,72.2,Low,23.888059701492537,98.35,-710.28,1,0.0117739403453689
CUST0010,Male,49.0,Tops,100.0,5,500,15.78,Delivered,2019-10-20,PID00203,Nike,43.01,155.71,SKU000087,SUP003,Offline,Families,318,36,77,2,2,WH001,1,21,0.59,104.22,2156,Sunny,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,85.98,375,2.83,0,0,4,4,15.33,59.039999999999985,1,Crop Top,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",500.0,2019,10,6,4,7500.0,0.636,-2809.55,83.15,0,0,95,91.41,Low,22.928,146.11,-4.219999999999999,1,0.2319109461966604
CUST0113,Female,38.0,Outerwear,1500.0,3,4500,7.52,Delivered,2020-07-27,PID00560,Prada,43.36,19.54,SKU000859,SUP001,Offline,Families,454,35,40,7,4,WH003,3,97,6.5,915.55,4845,Snowy,0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,94.95,137,1.14,2,1,8,10,54.62,205.60399999999996,0,Hoodie,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",4500.0,2020,7,0,3,600.0,0.1008888888888888,-540.6199999999999,93.81,0,1,89,73.5,High,69.30656934306569,97.65,584.45,0,0.9287925696594428
CUST0146,Female,47.0,Tops,1500.0,3,4500,8.87,Delivered,2022-03-26,PID00518,Gucci,16.53,19.17,SKU000731,SUP001,Marketplace,Students,217,25,77,11,4,WH002,0,37,1.67,35.79,6242,Rainy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000013,97.64,427,9.16,0,1,2,2,66.5,57.75,1,Tank Top,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",4500.0,2022,3,5,1,600.0,0.0482222222222222,-2226.51,88.48,0,1,98,94.33,Low,22.866510538641684,148.26,1464.21,0,0.7209227811598846
CUST0069,Female,66.0,Tops,1500.0,4,6000,16.92,In Transit,2023-09-23,PID00238,Gucci,32.37,71.89,SKU000181,SUP003,Offline,Students,291,29,96,8,2,WH001,0,34,1.21,868.52,6402,Snowy,0,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000012,97.19,375,7.67,1,0,3,4,93.65,208.334,0,Tank Top,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",6000.0,2023,9,5,3,,0.0485,-1064.5600000000004,89.52,0,0,97,90.79,Low,25.91733333333333,95.7,631.48,0,0.9372071227741332
CUST0106,Female,50.0,Bottoms,100.0,3,300,17.63,Delivered,2024-08-22,PID00744,Louis Vuitton,32.95,149.68,SKU000334,SUP002,Online,Families,498,11,99,4,3,WH002,4,7,4.17,937.3,6099,Sunny,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000011,87.0,483,0.3,1,1,0,19,17.77,57.072,1,Baggy Pants,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",300.0,2024,8,3,3,,1.66,-6731.04,86.7,0,1,96,57.83,Low,18.012422360248447,149.39,-837.3,1,0.0491883915395966
CUST0289,Female,37.0,Tops,30.0,4,120,9.0,Returned,2021-05-17,PID00607,Under Armour,32.12,687.11,SKU000657,SUP002,Marketplace,Professionals,60,31,34,9,2,WH003,4,47,3.31,886.53,4900,Rainy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000006,94.82,210,9.83,0,1,7,18,36.94,58.55399999999998,1,Tank Top,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",120.0,2021,5,0,2,60.0,0.5,-7738.44,84.99,0,1,89,60.69,Low,45.15238095238095,146.92000000000002,-856.53,1,0.0244897959183673
CUST0288,Female,49.0,Bottoms,1500.0,4,6000,12.91,Delivered,2024-06-11,PID00726,Levi's,12.18,83.78,SKU000219,SUP002,Online,Professionals,180,48,94,1,3,WH001,3,24,3.96,30.66,7684,Snowy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,86.13,67,2.45,1,1,2,2,72.42,203.09799999999998,0,Baggy Pants,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",6000.0,2024,6,1,2,150.0,0.03,-2086.12,83.67999999999999,-1,1,95,92.04,Low,128.55223880597012,99.44,1469.34,0,0.7808433107756377
CUST0011,Female,54.0,Bottoms,800.0,5,4000,19.49,Returned,2020-05-02,PID00599,Puma,2.17,77.42,SKU000262,SUP004,Marketplace,Professionals,263,13,35,13,2,WH003,1,97,9.42,52.12,9868,Rainy,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000001,95.13,401,0.65,1,1,8,12,70.29,59.46599999999999,1,Joggers,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",4000.0,2020,5,5,2,300.0,0.06575,-6656.1,94.48,-1,1,91,66.58,High,23.72319201995012,145.4,747.88,0,0.4053506282934738
CUST0287,Female,60.0,Bottoms,800.0,4,3200,9.99,Returned,2020-02-29,PID00501,Under Armour,49.46,34.48,SKU000112,SUP002,Online,Students,58,37,87,8,2,WH002,4,98,9.42,289.96,7220,Cloudy,1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,87.37,175,2.21,2,1,7,1,27.86,58.391999999999996,1,Cargo Pants,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",3200.0,2020,2,5,1,,0.018125,-4332.92,85.16000000000001,0,1,89,88.58,High,49.92571428571429,147.19,510.04,0,0.4432132963988919
CUST0064,Male,61.0,Outerwear,300.0,4,1200,18.5,Returned,2021-08-19,PID00061,Puma,26.01,991.97,SKU000701,SUP001,Offline,Students,93,26,96,3,3,WH003,2,79,9.98,91.98,6722,Snowy,0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000013,97.28,195,8.87,2,1,7,8,32.05,58.949999999999996,1,Hoodie,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",1200.0,2021,8,3,3,600.0,0.0775,-9684.88,88.41,0,1,91,74.02,Medium,49.88717948717949,146.26,208.02,0,0.1785182981255578
CUST0214,Female,45.0,Bottoms,300.0,2,600,9.09,In Transit,2019-10-29,PID00536,Puma,41.88,30.22,SKU000850,SUP001,Marketplace,Families,374,44,59,6,3,WH002,1,93,8.59,197.02,5934,Cloudy,1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,91.19,264,6.71,2,1,4,16,34.23,203.15399999999997,0,Flared Jeans,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",600.0,2019,10,1,4,,0.6233333333333333,-5658.4400000000005,84.48,-1,1,95,59.41,High,34.541666666666664,99.4,102.98,0,0.1011122345803842
CUST0060,Male,41.0,Outerwear,50.0,4,200,19.12,Returned,2022-05-19,PID00185,Under Armour,43.18,231.82,SKU000563,SUP002,Online,Students,445,28,46,1,1,WH003,4,66,3.02,802.53,5301,Snowy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000003,87.19,129,9.07,0,0,1,9,12.74,58.559999999999995,1,Denim Jacket,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",200.0,2022,5,3,2,3000.0,2.225,-6157.28,78.12,0,0,95,78.98,Medium,67.5891472868217,146.91,-752.53,1,0.037728730428221
CUST0041,Male,64.0,Bottoms,800.0,4,3200,5.82,Returned,2019-06-13,PID00309,Adidas,11.72,231.43,SKU000845,SUP002,Online,Families,110,38,21,10,4,WH003,4,95,8.4,35.68,1807,Cloudy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000012,82.73,334,1.97,0,1,3,4,9.39,209.02,0,Flared Jeans,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",3200.0,2019,6,3,2,1200.0,0.034375,133.27999999999977,80.76,0,1,93,83.6,High,24.769461077844312,95.21,764.32,0,1.770890979524073
CUST0087,Female,49.0,Footwear,30.0,2,60,17.46,Delivered,2023-02-05,PID00734,H&M,7.41,145.66,SKU000294,SUP003,Marketplace,Students,389,15,71,5,4,WH002,0,6,5.47,306.78,4827,Snowy,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000009,89.74,278,9.38,0,1,0,10,52.41,58.986,1,Sneakers,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",60.0,2023,2,6,1,6000.0,6.483333333333333,-5336.32,80.36,0,1,100,74.53,Low,32.280575539568346,146.2,-276.78,1,0.0124300807955251
CUST0038,Female,57.0,Bottoms,300.0,2,600,12.38,Returned,2023-11-17,PID00056,Prada,24.05,82.02,SKU000720,SUP002,Offline,Professionals,10,30,95,4,1,WH002,4,52,7.27,194.93,4440,Sunny,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,96.11,495,2.82,0,1,8,18,18.03,206.136,0,Flared Jeans,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",600.0,2023,11,4,4,,0.0166666666666666,-4499.04,93.29,-1,1,88,56.73,Medium,19.416161616161617,97.27,105.07,0,0.1351351351351351
CUST0066,Male,37.0,Footwear,1500.0,2,3000,5.69,Returned,2024-10-31,PID00967,Gucci,4.64,251.02,SKU000998,SUP003,Online,Families,333,25,63,1,2,WH002,4,77,8.07,337.31,9040,Snowy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,97.48,479,0.36,1,1,1,2,93.11,203.20999999999995,0,Sneakers,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",3000.0,2024,10,3,4,400.0,0.111,-7021.04,97.12,-1,1,95,87.93,Medium,20.350730688935283,99.36,1162.69,0,0.331858407079646
CUST0018,Female,38.0,Tops,30.0,2,60,17.21,In Transit,2023-11-28,PID00671,Gucci,18.07,1119.32,SKU000755,SUP002,Online,Students,296,28,44,9,2,WH003,1,91,6.65,288.09,6944,Rainy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000007,100.0,396,0.86,2,0,9,8,37.94,206.02399999999997,0,Oversized T-Shirt,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",60.0,2023,11,1,4,,4.933333333333334,-9518.64,99.14,0,0,90,77.35,High,25.252525252525253,97.35,-258.09,1,0.0086405529953917
CUST0218,Male,36.0,Bottoms,800.0,2,1600,16.62,In Transit,2019-08-03,PID00809,Zara,36.71,33.71,SKU000559,SUP004,Offline,Students,38,27,21,2,3,WH003,4,65,2.53,234.4,2410,Rainy,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000012,88.7,466,7.52,1,1,5,10,37.01,59.25,1,Flared Jeans,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",1600.0,2019,8,5,3,60.0,0.02375,-1343.42,81.18,0,1,91,77.47,Medium,19.0343347639485,145.76,565.6,0,0.6639004149377593
CUST0044,Male,30.0,Bottoms,100.0,1,100,15.64,Delivered,2023-09-06,PID00997,Prada,28.74,85.29,SKU000346,SUP001,Marketplace,Families,309,47,77,1,0,WH001,4,78,1.89,28.48,8503,Cloudy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,89.19,358,5.11,0,0,3,5,65.06,58.07399999999999,1,Flared Jeans,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",100.0,2023,9,2,3,300.0,3.09,-8846.29,84.08,0,0,93,88.11,Medium,24.91340782122905,147.72,71.52,0,0.0117605550982006
CUST0280,Male,44.0,Tops,50.0,1,50,12.3,Delivered,2021-04-09,PID00309,Zara,42.5,19.5,SKU000029,SUP003,Online,Families,355,6,26,12,4,WH003,1,75,2.77,32.93,4592,Cloudy,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,89.06,437,3.2,2,0,5,16,87.03,203.02799999999996,0,Tank Top,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",50.0,2021,4,4,2,3200.0,7.1,-4998.5,85.86,-1,0,94,65.22999999999999,Medium,20.37986270022884,99.49,17.07,0,0.0108885017421602
CUST0159,Male,18.0,Tops,1500.0,3,4500,18.83,In Transit,2023-03-22,PID00435,Under Armour,10.65,23.23,SKU000384,SUP002,Online,Families,392,40,55,1,3,WH002,0,89,8.25,31.28,5459,Cloudy,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000012,90.86,421,2.47,2,1,2,18,92.07,206.136,0,Oversized T-Shirt,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",4500.0,2023,3,2,1,1000.0,0.0871111111111111,-1449.6899999999996,88.39,0,1,98,55.75,High,21.58194774346793,97.27,1468.72,0,0.8243267997801795
CUST0226,Female,49.0,Outerwear,800.0,4,3200,17.91,In Transit,2019-05-12,PID00340,H&M,28.97,37.88,SKU000006,SUP004,Online,Professionals,424,6,31,13,4,WH003,4,64,7.45,349.74,2347,Cloudy,1,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,97.08,183,3.91,2,0,3,10,83.48,204.54,0,Hoodie,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",3200.0,2019,5,6,2,4000.0,0.1325,518.48,93.17,-1,0,93,72.55,Medium,53.04918032786885,98.41,450.26,0,1.3634426927993182
CUST0242,Male,58.0,Tops,800.0,4,3200,18.11,Unknown,2024-10-18,PID00056,Nike,14.66,32.96,SKU000884,SUP003,Offline,Professionals,342,44,60,8,2,WH002,3,66,3.68,210.35,1240,Cloudy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000005,91.17,456,1.98,1,1,4,0,8.94,203.182,0,Crop Top,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",3200.0,2024,10,4,4,1200.0,0.106875,1372.16,89.19,0,1,93,96.32,Medium,19.99342105263158,99.38,589.65,0,2.5806451612903225
CUST0004,Male,65.0,Bottoms,300.0,4,1200,11.14,Unknown,2024-01-03,PID00470,Under Armour,31.22,141.77,SKU000329,SUP003,Marketplace,Professionals,355,14,72,2,2,WH003,4,79,8.85,226.02,8298,Cloudy,0,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000009,89.54,264,7.48,1,0,2,3,29.1,208.474,0,Cargo Pants,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",1200.0,2024,1,2,1,,0.2958333333333333,-7929.08,82.06,0,0,94,85.15,Medium,33.916666666666664,95.6,73.97999999999999,0,0.1446131597975415
CUST0055,Male,45.0,Footwear,50.0,1,50,11.27,Returned,2022-04-04,PID00108,Gucci,14.43,25.53,SKU000767,SUP002,Marketplace,Professionals,451,48,69,13,1,WH003,1,1,5.43,30.35,7370,Sunny,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000010,89.51,251,8.0,1,0,7,4,83.51,59.36999999999999,1,Sneakers,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",50.0,2022,4,0,2,250.0,9.02,-7596.53,81.51,0,0,92,86.57,Low,35.66135458167331,145.56,19.65,0,0.0067842605156037
CUST0271,Male,49.0,Outerwear,200.0,2,400,8.05,In Transit,2021-09-17,PID00814,Louis Vuitton,49.63,518.28,SKU000382,SUP004,Marketplace,Professionals,243,29,60,6,2,WH003,2,79,2.18,111.58,9411,Cloudy,1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,81.31,239,2.18,2,1,6,1,24.25,207.07399999999998,0,Hoodie,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",400.0,2021,9,4,3,,0.6075,-10286.56,79.13,0,1,92,95.82,Medium,34.02092050209205,96.6,88.42,0,0.0425034534055892
CUST0127,Female,62.0,Tops,800.0,4,3200,6.66,In Transit,2022-09-28,PID00784,Under Armour,20.01,32.62,SKU000596,SUP004,Marketplace,Students,331,8,80,8,0,WH001,2,2,5.16,1774.66,2716,Sunny,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,82.08,97,7.85,1,1,5,19,34.31,203.89599999999996,0,Oversized T-Shirt,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",3200.0,2022,9,2,3,300.0,0.1034375,256.52,74.23,-1,1,93,56.84,Low,84.61855670103093,98.87,-974.66,1,1.1782032400589102
CUST0252,Male,55.0,Tops,200.0,3,600,8.26,Unknown,2024-03-02,PID00117,Levi's,47.24,67.21,SKU000691,SUP003,Online,Professionals,293,14,90,4,4,WH001,0,65,5.16,946.08,9089,Rainy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000011,84.84,283,6.51,0,1,0,1,5.64,59.21999999999999,1,Oversized T-Shirt,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",600.0,2024,3,5,1,7500.0,0.4883333333333333,-8973.63,78.33,0,1,100,92.84,Medium,29.97879858657244,145.81,-746.08,1,0.0660138629112113
